track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3YreXzJAZRrchO72v5G5K9,RedRover,BONES,49,1H9j7RDcI6mLtbnRbJX23F,UnderTheWillowTree,2019-05-03,Gangsta Rap 💎 Rap Party,0BwUQpqHSlC2YfKwOp2dQV,rap,gangster rap,0.552,0.598,6,-9.529,0,0.0983,0.000423,0.139,0.0805,0.442,77.567,123625
20FvX4zk1zejYVhpWwo4Pd,Espero Que Entiendas,Oz,26,6wp5MQOCU66UYRA3DR3Cfz,Espero Que Entiendas,2019-10-18,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.588,0.7,0,-11.837,1,0.0418,0.0196,0.36,0.0888,0.17,128.059,253142
2JPceo9bJGGwiwjspYLhad,Iron Man,Black Sabbath,2,4hr1jzHzC2LYN6AO3rgnFc,Greatest Hits,2009,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.323,0.879,9,-7.257,1,0.114,0.00305,0.00431,0.1,0.522,155.588,353667
1e8g8Zypak1hTK8l12olYd,Revolution,Diplo,58,1LfYvibIWM1oqBIzO7XY3c,Revolution,2013-10-08,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.634,0.724,5,-5.842,0,0.0546,0.00499,0.000193,0.0732,0.309,148.024,263716
4zz9PWsnrYqtFEPUaSh8jj,Strassen,Ascii.Disko,0,1LqFqOP0xaKoQ7TOF1RHGE,Ascii Disko,2003,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.687,0.627,8,-7.59,1,0.047,0.00568,0.14,0.113,0.0655,126.018,310347
3HMB8EGoXJFYG9uFKTlpaK,If It Wasn't For You,Alesso,0,3yqh9ozOA2cAgPUJaveAuG,Forever,2015-05-22,"Electrónica, Progressive House, Electro House y más 🎧",0o5gKmuET7F3lQnpFxvPO8,edm,progressive electro house,0.51,0.722,9,-4.691,0,0.0521,0.0495,0.0,0.15,0.259,125.893,232479
223eE5VXGwB822AeZppRKk,Money Money,Yves V,39,4XLu5mSGA5YnHyIxlMNIph,Money Money / Show Me EP,2019-12-09,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.671,0.937,1,-4.796,1,0.0749,8.08e-05,0.906,0.192,0.302,126.061,151000
0NXaHNdHP9uA9IXM54y4rC,The Rain,K-OS,29,6uNDNflKRjEjnEESQUQrXT,Collected,2007-07-17,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.745,0.54,9,-6.989,0,0.0403,0.661,4.81e-06,0.0981,0.696,96.979,231760
2eZjO58Qe9og2xmyfw4qwJ,Ludens,Bring Me The Horizon,73,4IojpVltvdlDvlQ6uC6iVW,Ludens,2019-11-06,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.295,0.679,1,-6.182,1,0.15,0.000551,5.44e-05,0.165,0.381,197.964,280152
2jfCy43LsFbCQoB6HyetlY,Let Me Love You,SJUR,57,6Lmx4sQJ4lUrXxY64X4oeu,Let Me Love You,2016-11-11,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.462,0.83,8,-4.089,0,0.0673,0.123,0.0,0.0726,0.557,105.058,208887
1OpGouXm5BlktosCVZNqOy,Wa Wa - Radio Edit,Sam Collins,46,6QkyHzK4pEiJWR56PvtggN,Wa Wa,2015-06-19,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.775,0.608,6,-8.763,1,0.0619,0.0066,0.491,0.14,0.695,120.033,184000
6ygcYdLszK2DJUU7BWuCxx,It Never Rains (In Southern California),Tony! Toni! Toné!,46,1yoA6HcbdX23c4k0MXNq5g,Tony! Toni! Tone'! Greatest Hits,1997-01-01,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,0.714,0.507,10,-8.481,1,0.0437,0.274,0.0,0.0377,0.85,79.871,296307
76wlJTsge6ujLwcvOwbiV5,Céu Azul,Jaloo,50,6gGZB7Od8E7tvsOqkVloXZ,Céu Azul,2018-08-03,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.652,0.466,7,-6.687,1,0.0364,0.467,0.0,0.206,0.508,149.994,224000
2VZ2N0hfF1XQIPEhot4BXq,Smile Again,Green Assassin Dollar,50,3swcHpJ2eJSAkljZDVnEh7,Smile Again,2019-11-29,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.753,0.443,8,-9.697,1,0.448,0.948,0.67,0.313,0.73,83.047,57831
2jJulR1CTEuHsXpS6bGDou,Just Ain't Gonna Work Out,Mayer Hawthorne,51,7JfH5D3XhtWJiAQHweJ4cX,A Strange Arrangement,2009,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.782,0.544,4,-5.448,1,0.0306,0.212,0.106,0.179,0.753,90.562,150933
4cqiLvFRDuV8ClE61eMmZx,Never Alone,2 Brothers On The 4th Floor,55,3us11hQQJX1JXSIOz98bGG,Dreams,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.697,0.916,8,-4.512,0,0.0592,0.0727,0.000333,0.615,0.767,128.002,252072
1opARDDYaOeE1QUdwXmBGu,Caught Up (feat. Khalid),Majid Jordan,74,3LHVZayhkrZPdryYqJ5JZu,Caught Up (feat. Khalid),2019-07-24,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.678,0.438,9,-8.847,0,0.0577,0.29,0.0,0.0838,0.501,81.498,247546
2uKZyaObtvCxXu2W0McZuE,Rogue Ones,Joey Dale,35,3bYPWlNvWJOJHdPOHs3Ksr,Rogue Ones,2017-03-27,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.547,0.883,5,-4.983,0,0.135,0.0283,0.00364,0.318,0.268,127.902,200625
1O7LD3kX8b75oLmHdCvGRb,I Don't Know,Ericé,47,1rfUwzULy9A6KPJPAMRW8G,I Don't Know,2019-11-29,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.699,0.872,6,-4.218,1,0.0568,0.036,0.0024,0.327,0.449,105.054,195429
3AlYAIWuDs2bYLevsTlHVj,Retrograde,Hardwell,46,00YXCy07JtImfl3xB1m5X2,Hardwell presents Revealed Vol. 10,2019-08-30,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.634,0.979,2,-2.585,1,0.0471,0.00315,0.87,0.187,0.0377,128.021,251250
7L7JF5RZ2s5Pb0qSV3V5cW,No Vaseline,Ice Cube,3,0VoorTgcwMRROTmmZlxPSG,Death Certificate,1991-10-29,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.574,0.927,11,-5.536,0,0.377,0.0384,0.0,0.137,0.51,105.575,312467
51pvjqS1XmaObmjovRnHiL,Natsu No Owari,T-SQUARE,0,0TvVsaFDsyqHwzrJ04mjhH,Paradise,2015-07-08,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.633,0.713,7,-8.163,1,0.0242,0.0515,0.562,0.104,0.713,100.045,308867
2HoDr1yVksl19omOhc1zWy,Hip Hop,Dead Prez,62,7gXuElmegVReY7imkb5bf8,Let's Get Free,2000-02-08,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.161,214067
05jTNENU8jrsyAXmvEtcyo,Pamiętnik EX,Young Igi,53,02RhlPao834sVeje0nHYxB,Pamiętnik EX,2019-09-10,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.788,0.748,7,-5.231,0,0.0668,0.0639,0.0,0.0833,0.758,159.871,170353
6IM8aVuZ7mEdHmE2Xtfi6A,Synonyms,Semser,16,69acjhfJsxsZXMyruAE7tE,Reality,2018-07-25,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.637,0.717,10,-8.537,0,0.046,0.0061,0.677,0.0612,0.85,127.988,158438
4wtR6HB3XekEengMX17cpc,Children,Robert Miles,67,5vwm8dEf7xGTqUAas8zGdC,Dance Vault Mixes - Children,1996-07-11,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.604,0.755,0,-10.761,1,0.0337,0.000295,0.812,0.0625,0.388,137.064,243267
67XyC1GdSkKb9sbRRkUDXS,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,80,0lDRXaECpMSYYCsTYRDulh,Shotta Flow (Feat. Blueface) [Remix],2019-06-20,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,176632
28jHD8xBLnN8esbroQ6zz8,Let's Get It Started,The Black Eyed Peas,54,7oQbskcTqXDqVGQ5KwneAp,Summer Party,2007-01-01,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.781,0.723,11,-5.564,0,0.107,0.102,0.0,0.162,0.764,104.972,227880
2KNcZVhWGMR0EqWACeK0On,Toma,Mike Moonnight,19,5SVfiD11MRq6tishLPuAcr,Toma,2019-02-05,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.873,0.508,8,-12.849,1,0.144,0.0168,0.546,0.0765,0.72,131.023,177068
3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,72,2dBgWXp41imu2zBNv9oFxZ,Fénix,2017-01-20,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,5ifDekrUt5lbSIMTSzNNqB,latin,latin pop,0.683,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,219507
3HKthdb7Ejnydb74BvmQW0,Feel Like Makin' Love (Remastered Album Version),Bad Company,8,1pdb09RJTwX1b0CPODdNT0,Straight Shooter,1975,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.56,0.543,7,-8.433,1,0.0288,0.233,0.000179,0.335,0.661,85.119,314093
2FygRDP2PuxcvWGGyf3nao,In My Head,DAO,61,0dI9CNhsq619IK9WiXwHDf,The View / In My Head,2019-11-15,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.826,0.409,11,-10.69,0,0.113,0.766,0.625,0.101,0.469,135.987,130588
41pyh0FQdHrMiYvQuVtkSv,Cuando Nos Volvamos a Encontrar - Live from Spotify,Carlos Vives,38,1t3e3Py0eA1SPRC1vETI3i,Spotify Sessions,2014-12-02,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.457,0.723,1,-4.748,1,0.036,0.148,0.0,0.132,0.499,103.189,273515
24Hzd4FPhz0HPx9jhM9cap,Something About You (with Rudimental),Elderbrook,53,0xiqgV5gVnjsKVWpBqXyaO,Distinction EP,2019-08-09,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.767,0.605,6,-5.737,0,0.188,0.559,0.000363,0.193,0.657,107.042,203200
08ty5lPyAfzcRjJcCoY5JS,When We Were Still Young - Averro Remix,Klaas,53,79l8Wu7Vhk8uUmJwIqHKpV,When We Were Still Young (Averro Remix),2019-09-20,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.508,0.761,9,-5.102,1,0.0443,0.0301,0.0,0.302,0.29,149.95,173000
2OtcGlYvI7rMGNJKG6pDLg,Afterlife,Greyson Chance,39,5MKTFkCTYuxt9dDZKptmVj,Afterlife,2015-10-29,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.487,0.734,0,-5.506,1,0.063,0.18,0.0,0.0997,0.308,171.987,196911
2UAMy9T8jWOjRVlQvHOmsn,Friend Zone,Thundercat,45,4anxEzh8xEKSPXKHGWiFue,Drunk,2017-02-24,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.589,0.83,1,-4.961,1,0.0352,0.258,0.00292,0.114,0.239,106.995,192511
0l0pHBglf8cL6JI62RpWnT,You Don't Love Me Now,The Made and The Born,16,6maGgvHm8tOEmcKUHXPeQ7,You Don't Love Me Now,2019-07-05,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.658,0.588,11,-13.721,0,0.0376,0.00832,0.0013,0.206,0.533,109.994,215556
61oG7DvhBOvdXBALpVY9VG,W W Y D F,Zero 9:36,11,6SCi1d5fWBXhtjK9jQRMk9,W W Y D F,2019-03-22,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.359,0.889,2,-4.238,0,0.0517,0.000355,0.00324,0.0577,0.469,94.059,180000
6LN6yG3hwdYkx4gkhWMV86,Mojo So Dope,Kid Cudi,1,6X6xLHElxV7dpIIZ5EFHDM,Man On The Moon II: The Legend Of Mr. Rager,2010-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.61,0.761,6,-8.147,0,0.0792,0.564,0.93,0.338,0.853,180.057,210587
3vV2Gu4JlRaeHfJxg2Z1dk,My Oh My,Aqua,43,7uYn7ZSrXOVlmITyocZs9F,Aquarium,1997-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.712,0.931,2,-7.742,0,0.0337,0.107,0.00132,0.0819,0.961,132.993,204720
6pYVNe0zSSjouxy49g8tfy,I Blame You,Ledisi,25,4aRdd6w2fpSm0vkUwGavlf,The Truth,2014-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.7,0.638,1,-5.98,1,0.0634,0.141,0.0,0.0691,0.593,95.949,254507
3H179O48ynsu9q8LOnFQZY,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,Reik,5,6KWa3KnDP6yMEvMY9G26jh,Qué Gano Olvidándote (feat. Zion & Lennox) [Versión Urbana],2016-11-11,VidaLoca - Latin / Raggaeton / Hip Hop ©,7EPbNmUW9nkRplDLSN9te4,latin,latin hip hop,0.49,0.894,11,-1.708,0,0.0947,0.0869,0.0,0.103,0.653,197.989,246853
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),Calvin Harris,69,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507
6ioeundMi72DPscKqrFGPS,Electronic Funeral,La Coka Nostra,26,52fJldHFVI3HJJFduGIM6u,Masters Of The Dark Arts,2012-07-31,Contemporary Hip Hop,68y3WoFJMMKDHUIpqCnoM3,rap,southern hip hop,0.392,0.898,7,-4.401,0,0.339,0.0662,0.0,0.116,0.545,83.933,213426
5tTfhWFI9lt6FE8Emp1U6x,Si la Ves (feat. Cruzito),R.K.M & Ken-Y,43,7CpmPDrPfeDnR4ykfM7OYE,Masterpiece: Nuestra Obra Maestra,2016-11-04,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.727,0.579,8,-7.87,0,0.0561,0.392,0.0,0.249,0.612,94.02,225453
0KOMzOpAeg3CNrs7UceEpO,Hurricane - Arty Remix,Halsey,3,0w2bap7LymZYfMzluwao9D,Room 93: The Remixes,2015-03-03,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.43,0.853,0,-4.107,1,0.0692,0.0279,3.29e-06,0.376,0.446,127.956,224520
5K8gqK84cFZV1dFJAMC0jU,Doctor Doctor,UFO,3,21TBAv8TH57HEZOrAO8FaX,Phenomenon,1974,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.298,0.799,2,-6.962,0,0.0464,0.000168,9.42e-05,0.496,0.561,143.072,252453
5lnLxpRxCDlqedyWgkBLOh,Easy (LIke Sunday Morning),Charles Givings,48,1STfmRBX2iFpZkDMY6mKqT,Songs For Sunset Lovers,2003-08-03,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.584,0.435,10,-11.736,0,0.0263,0.301,0.00734,0.126,0.399,132.439,266320
4HkJqkKtL0hRGH38d6yhJA,From the Inside,Alice Cooper,26,7FFpqmbQxj3u4Q7aLGNox0,From The Inside,1978,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.641,0.696,4,-12.697,0,0.03,0.000825,0.000336,0.116,0.671,117.058,235240
4ROTEqZbUtCkXdSJXh3ctr,I Kissed A Girl,Katy Perry,37,2IKALqf7an1mDR7eGupCGr,One Of The Boys,2008-06-17,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640
4yJZP61jBhVTesHBZ0gpQn,Fox on the Run - Single Version,Sweet,36,4HGPHhiAhhXOrr5K6G70tA,"Fox on the Run (from the ""Guardians of the Galaxy 2"" Trailer)",2016-12-16,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,0.481,0.747,4,-6.937,1,0.0364,0.00698,0.0,0.0646,0.732,127.597,200800
0YSBpDBrLyip567LPKSgAL,Bark at the Moon,Ozzy Osbourne,1,7uRtuOK8vhpFT3G5r8CPMg,The Essential Ozzy Osbourne,2003,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.334,0.929,2,-4.215,1,0.0958,9.68e-05,0.00222,0.164,0.473,146.244,255400
1Km67XnxHrmFchlhwI7kKr,Yo No Te Pido la Luna,Javiera Mena,0,0xwdGnc7p7WOlIeQLU5mIw,Esquemas Juveniles,2006-10-05,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,0.702,0.75,11,-5.608,1,0.0289,0.0496,0.00894,0.121,0.594,118.009,223027
2B15MgKTaavdlKdlwd4W0R,Georgia,Kevin Abstract,3,6FTxwPvKmU6B6fIaS2AfGm,ARIZONA baby,2019-04-11,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.664,0.522,8,-9.677,1,0.11,0.729,0.000126,0.0935,0.289,134.047,219467
1U9nZggUdMYoC4QBEjxMIX,Drop the Bass Beats,Miami Bass Tracks,13,4JiUJc6yFzKDqcN9xbB5ps,"Miami Bass Tracks, Vol. 4",2016-06-13,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.784,0.429,4,-12.693,0,0.0666,0.00723,0.939,0.0966,0.114,135.029,304250
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,77,0O82niJ0NpcptYRxogeEZu,The 20/20 Experience (Deluxe Version),2013-03-15,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147
0JOUrhZGMCx3lk9VosAQWl,El Desorden,Ozuna,64,4mB0S19kFt0O2REi1W21mB,El Desorden,2017-11-17,Los Cangri,2hTs6GuPwhmg4ApNqxWXLE,latin,latin hip hop,0.838,0.81,9,-3.175,0,0.0891,0.22,1.31e-05,0.0817,0.889,164.04,190244
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,81,429B3se6xtZuvblNnS2iy7,Electricity (with Dua Lipa),2018-09-06,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173
0aY9d4Kgyv6mzWTW5gNzSO,Too Late,NIMMO,17,3JQFFjlpizappD4BplZSzp,Too Late,2018-03-08,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.713,0.771,8,-8.415,0,0.167,0.187,3.08e-05,0.0876,0.447,120.044,324569
1Oof977AMg2ZHlTPrLAIgI,La Evolución,David Blanco,11,3YTH4U8b7uHTRjK7MHB0aA,La Evolución,2009-09-21,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.808,0.965,10,-3.679,0,0.0317,0.0028,0.0,0.536,0.974,120.012,228000
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,91,7baaCf70tVcUBL2bbkuXjo,How Do You Sleep?,2019-07-19,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205
63XXvHR6FfiRDk5lKNNCMI,Halle Berry (She's Fine),Hurricane Chris,48,4tX8assGk2HIZB1Hh2a5la,Unleashed,2009-12-18,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.709,0.744,11,-5.905,0,0.134,0.0119,0.0,0.0609,0.508,145.112,281480
4wmw8hgxfQcRJhFnTD8OGd,Asteroid (Original Mix),Jay Lumen,38,0o647TAPZGDzczUvlFowTB,Asteroid,2018-05-18,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.783,0.898,11,-5.937,0,0.0449,0.0991,0.876,0.633,0.477,126.003,464000
71Y7iZlkbQU9dyflFPJDCO,FUCK IT UP,Hearts & Colors,47,4c9gVnui6Y9xyiJDXPyz3z,FUCK IT UP,2019-10-11,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.715,0.52,6,-8.321,1,0.0413,0.207,0.0,0.209,0.306,104.066,188221
7wch5iJo4JFtmrRfPVUBr1,Youth Memories,Fljúga,56,1iHncXwENs5HdbP4bKM7FC,Youth Memories,2019-08-16,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.678,0.355,11,-10.102,0,0.0354,0.676,0.17,0.0912,0.158,80.982,183648
5bs5GopDitBx9xjoHHRDoo,Beige,Yoke Lore,50,0rwRaoJxFBwrVzdGFMXYQ8,Goodpain,2017-06-16,Intro to Indie Poptimism,6Ylmweq4pT7j3ScIv5uq1c,pop,indie poptimism,0.47,0.67,10,-7.526,1,0.0783,0.393,0.041,0.117,0.219,83.856,204213
1AwE3VLo6qlJ2xi1oS3BwE,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,61,1rGtfmytWQILTEgFY9tBkj,STEPZOLOGI,2019-09-12,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.556,0.645,1,-7.21,0,0.581,0.136,0.0,0.135,0.476,199.689,212700
18OpvvtLEpuzr0JnJKZn7n,Leave The World Behind - Radio Edit,Axwell,6,6vNH286h89Mt6BoCsCARxN,Leave The World Behind,2009-05-04,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.525,0.849,10,-7.727,0,0.0484,0.00232,0.00196,0.322,0.277,128.055,161719
69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,21,7fZH0aUAjY3ay25obOUf2a,Purpose (Deluxe),2015-11-13,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,78,4PgleR09JVnm3zY1fW3XBA,24K Magic,2016-11-17,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,225983
4f1KbnoiixqLu6EEDBwopj,My Life,Billy Joel,32,2aeSW38RwAo9rVhAWwZBKP,The Hits,2010,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.728,0.86,2,-6.073,1,0.0351,0.138,0.000287,0.0811,0.702,131.057,282480
6uSSupG4TMu3vW8QgynAB6,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,66,6qx6AMrns8Ruk1FinKg2qK,Startender (feat. Offset and Tyga),2018-12-14,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.736,0.622,6,-4.653,0,0.133,0.0235,0.0,0.151,0.506,191.971,192779
4KStl2JWlATZdJo8tq0jha,Dreamer - Matisse & Sadko Remix,Axwell /\ Ingrosso,2,1KEeWoWqWx9SeeG1HSe9XE,Dreamer (Remixes),2018-02-02,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",73uj4YmsC7SJ6SbUMTvf07,edm,progressive electro house,0.508,0.875,10,-4.466,1,0.0379,0.0277,0.000782,0.194,0.179,126.017,250810
5u5qlnyVaewWugJIjzilIc,Smokin',Boston,62,2QLp07RO6anZHmtcKTEvSC,Boston,1976,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.197,0.798,2,-7.334,1,0.0656,0.000545,0.414,0.187,0.525,175.068,261387
40UbcJWyWPqOWFvv4Dpvfc,The King (with Dzeko),Dimitri Vangelis & Wyman,62,4N4JfHGXU1jCKC2iFI4fUG,The King (with Dzeko),2019-06-14,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.655,0.726,9,-4.614,0,0.0324,0.0587,0.00311,0.145,0.292,128.001,209493
3LfHBTYZBTqmz43tvVXJBd,Deep,Summer Walker,67,4hTM8jZ8DCCqglmZUDMSPz,Last Day Of Summer,2018-10-19,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,92093
0qvmdQLdlVeuxGf89tlQDR,El Besito - Unplugged,Pasabordo,45,1afoOyUIaf66ponlxYRWJX,El Besito (Unplugged),2020-01-03,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.782,0.714,0,-6.309,1,0.142,0.722,0.0,0.111,0.499,98.04,241933
1VbhR6D6zUoSTBzvnRonXO,I'm Not The Only One,Sam Smith,15,7p7RFI5jtwYDknwhnQgmlp,In The Lonely Hour (Deluxe Edition),2014-01-01,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.678,0.491,5,-5.815,1,0.0358,0.565,2.78e-05,0.0772,0.519,81.997,239317
05xbEV5M8DAQmhFKKlHaDd,Bring It On,Geto Boys,31,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.855,0.698,2,-9.0,1,0.331,0.175,0.0,0.651,0.533,92.888,496133
